epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,step,total_epochs,velo_f_2.0_training,velo_f_2.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation
12,,,9.999999747378752e-05,0.0,,97.78565979003906,,278.908447265625,,62,12.0,0.4497337341308594,,0.56004399061203,,0.5603873133659363,,0.6709008812904358,,0.5615649223327637,,0.5547596216201782,,334.76446533203125,,225.81326293945312,,221.96697998046875,
12,,,9.999999747378752e-05,0.0,,97.35621643066406,,280.283935546875,,63,12.0,0.4552413523197174,,0.5673463344573975,,0.5673659443855286,,0.6557497382164001,,0.548558235168457,,0.5430513024330139,,326.0804138183594,,214.84230041503903,,211.76821899414065,
12,,,9.999999747378752e-05,0.0,,104.22486877441406,,295.0267028808594,,64,12.0,0.4569251537322998,,0.5733463168144226,,0.5727455019950867,,0.6685102581977844,,0.5519393086433411,,0.5457346439361572,,329.96807861328125,,213.514892578125,,210.3966217041016,
12,,393.75677490234375,9.999999747378752e-05,,0.0,,107.08778381347656,,286.66900634765625,64,12.0,,0.456670194864273,,0.5772356986999512,,0.5778279900550842,,0.5979887247085571,,0.5068294405937195,,0.4843235313892364,,301.4817810058594,,185.25521850585935,,170.8087158203125
12,375.1351013183594,,,,,,,,,64,,,,,,,,,,,,,,,,,,,
13,,,9.999999747378752e-05,0.0,,97.9068603515625,,290.7035827636719,,65,13.0,0.468034029006958,,0.5801360011100769,,0.579603374004364,,0.6531157493591309,,0.5477283000946045,,0.5442172884941101,,318.0453796386719,,207.59982299804688,,205.9161834716797,
13,,,9.999999747378752e-05,0.0,,98.16121673583984,,294.9827880859375,,66,13.0,0.468019962310791,,0.5854571461677551,,0.5853340029716492,,0.6428091526031494,,0.537032961845398,,0.5323203206062317,,313.9681396484375,,198.76210021972656,,196.1148681640625,
13,,,9.999999747378752e-05,0.0,,107.0726547241211,,300.51129150390625,,67,13.0,0.470414251089096,,0.5892753601074219,,0.5901246666908264,,0.6561607122421265,,0.5435961484909058,,0.5366530418395996,,317.9377136230469,,200.4967041015625,,196.10107421875,
13,,,9.999999747378752e-05,0.0,,102.76780700683594,,305.9671936035156,,68,13.0,0.4800099432468414,,0.5963634848594666,,0.5964668393135071,,0.6470292210578918,,0.5385411977767944,,0.534246563911438,,309.1029663085937,,193.9422912597656,,191.4173126220703,
13,,,9.999999747378752e-05,0.0,,99.92088317871094,,298.091064453125,,69,13.0,0.4855179488658905,,0.6010904312133789,,0.6000116467475891,,0.6504234671592712,,0.5353477001190186,,0.5321444272994995,,307.4887390136719,,189.66693115234372,,188.3659210205078,
13,,413.8117980957031,9.999999747378752e-05,,0.0,,100.96444702148438,,312.84735107421875,69,13.0,,0.4932651221752167,,0.6045249104499817,,0.6037193536758423,,0.5588356256484985,,0.4825116693973541,,0.4649755358695984,,261.57696533203125,,155.53306579589844,,144.3867645263672
13,399.2171020507813,,,,,,,,,69,,,,,,,,,,,,,,,,,,,
14,,,9.999999747378752e-05,0.0,,98.6457061767578,,306.4168395996094,,70,14.0,0.4868806898593902,,0.6065578460693359,,0.6052042245864868,,0.6298302412033081,,0.5261449217796326,,0.5204402208328247,,298.2408752441406,,181.48558044433597,,178.79171752929688,
14,,,9.999999747378752e-05,0.0,,105.35882568359376,,317.5498352050781,,71,14.0,0.490377813577652,,0.6111976504325867,,0.6105247735977173,,0.6357768177986145,,0.5325965285301208,,0.5211924314498901,,298.8386535644531,,182.9037170410156,,176.51780700683594,
14,,,9.999999747378752e-05,0.0,,103.45472717285156,,309.939208984375,,72,14.0,0.4936353862285614,,0.6152750253677368,,0.6149728298187256,,0.6327849626541138,,0.5286380052566528,,0.5230211019515991,,295.8056945800781,,178.5197296142578,,175.34823608398438,
14,,,9.999999747378752e-05,0.0,,105.69637298583984,,315.8032531738281,,73,14.0,0.5020599961280823,,0.619752049446106,,0.6184224486351013,,0.6159118413925171,,0.5195566415786743,,0.5113924741744995,,283.8722839355469,,170.86468505859375,,166.59292602539062,
14,,,9.999999747378752e-05,0.0,,122.40131378173828,,343.7976379394531,,74,14.0,0.5032029747962952,,0.623954713344574,,0.6224674582481384,,0.6450397968292236,,0.5367713570594788,,0.5299938917160034,,295.8016052246094,,178.9115447998047,,175.70021057128906,
14,,436.7912902832031,9.999999747378752e-05,,0.0,,108.40426635742188,,328.38702392578125,74,14.0,,0.5174212455749512,,0.6270388960838318,,0.62511146068573,,0.5440723896026611,,0.4728835821151733,,0.4483959078788757,,239.935302734375,,137.8299560546875,,122.3001708984375
14,425.812744140625,,,,,,,,,74,,,,,,,,,,,,,,,,,,,
15,,,9.999999747378752e-05,0.0,,106.50413513183594,,328.9539489746094,,75,15.0,0.5125789642333984,,0.6286959648132324,,0.6265833973884583,,0.6149383783340454,,0.5132546424865723,,0.50568687915802,,277.7071533203125,,162.58285522460938,,158.99346923828125,
15,,,9.999999747378752e-05,0.0,,108.83584594726562,,326.1103515625,,76,15.0,0.5171028971672058,,0.6330191493034363,,0.6303830146789551,,0.6159102916717529,,0.5146846771240234,,0.5044866800308228,,275.7010803222656,,161.31121826171875,,156.3616943359375,
